rssi,mac_address,timestamp,distance
-59,B0:B4:48:BC:63:07,145858989825,4.52
-59,B0:B4:48:BC:63:07,145858989825,4.52
-59,B0:B4:48:BC:63:07,145858989825,4.52
-59,B0:B4:48:BC:63:07,145858989825,4.52
-59,B0:B4:48:BC:63:07,145858989825,4.52
-61,B0:B4:48:BC:63:07,145858989867,5.0
-60,B0:B4:48:BC:63:07,145858989867,4.76
-56,B0:B4:48:BC:63:07,145858989867,3.81
-56,B0:B4:48:BC:63:07,145858989867,3.81
-60,B0:B4:48:BC:63:07,145858989867,4.76
-59,B0:B4:48:BC:63:07,145858989867,4.52
-56,B0:B4:48:BC:63:07,145858989867,3.81
-56,B0:B4:48:BC:63:07,145858989867,3.81
-59,B0:B4:48:BC:63:07,145858989919,4.52
-59,B0:B4:48:BC:63:07,145858989919,4.52
-60,B0:B4:48:BC:63:07,145858989919,4.76
-60,B0:B4:48:BC:63:07,145858989919,4.76
-59,B0:B4:48:BC:63:07,145858989919,4.52
-59,B0:B4:48:BC:63:07,145858989919,4.52
-59,B0:B4:48:BC:63:07,145858989919,4.52
-59,B0:B4:48:BC:63:07,145858989919,4.52
-61,B0:B4:48:BC:63:07,145858989971,5.0
-60,B0:B4:48:BC:63:07,145858989971,4.76
-59,B0:B4:48:BC:63:07,145858989971,4.52
-59,B0:B4:48:BC:63:07,145858989971,4.52
-60,B0:B4:48:BC:63:07,145858989971,4.76
-59,B0:B4:48:BC:63:07,145858989971,4.52
-60,B0:B4:48:BC:63:07,145858989971,4.76
-60,B0:B4:48:BC:63:07,145858989971,4.76
-57,B0:B4:48:BC:63:07,145858990022,4.05
-57,B0:B4:48:BC:63:07,145858990023,4.05
